hpan,calculation_date,txn_count_7d,txn_count_30d,txn_count_90d,txn_amount_7d,txn_amount_30d,txn_amount_90d,avg_txn_amount_7d,avg_txn_amount_30d,avg_txn_amount_90d,p2p_count_30d,p2p_amount_30d,unique_mcc_7d,unique_mcc_30d,unique_merchants_30d,avg_hour,weekend_ratio,night_txn_ratio,avg_daily_txn_count,days_since_last_txn,total_txn_count,p2p_ratio_30d,max_daily_txn_count,recency_score,frequency_score,monetary_score,customer_segment,activity_level
860006000000000007670,2025-04-30,1,2,5,10142291.0,10228478.0,10629511.0,10142291.0,5114239.0,2125902.2,0,0.0,1,1,2,13,0.0,0.0,1.0,1,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000013493,2025-04-30,2,3,5,341413.0,520179.0,1803185.0,170706.5,173393.0,360637.0,1,178766.0,1,1,3,14,0.6,0.0,1.0,4,5,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000030852,2025-04-30,0,0,5,0.0,0.0,2916196.0,0.0,0.0,583239.2,0,0.0,0,0,0,14,0.4,0.0,1.0,31,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000014443,2025-04-30,0,2,6,0.0,8711927.0,14348187.0,0.0,4355963.5,2391364.5,0,0.0,0,1,2,9,0.3333333333333333,0.16666666666666666,1.0,13,6,0.0,1,Regular,Low,Premium,Potential,Low
860006000000000003202,2025-04-30,0,0,5,0.0,0.0,3885284.0,0.0,0.0,777056.8,0,0.0,0,0,0,15,0.2,0.2,1.0,32,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000040123,2025-04-30,0,2,8,0.0,578299.0,1122053.0,0.0,289149.5,140256.625,0,0.0,0,1,2,13,0.5,0.0,1.0,16,8,0.0,1,Regular,Low,High,Potential,Low
561468000000000014187,2025-04-30,1,1,7,145487.0,145487.0,3159966.0,145487.0,145487.0,451423.71428571426,0,0.0,1,1,1,13,0.42857142857142855,0.2857142857142857,1.4,1,7,0.0,1,Active,Low,Medium,Lost,Low
561468000000000018110,2025-04-30,1,1,5,117850.0,117850.0,1888351.0,117850.0,117850.0,377670.2,0,0.0,1,1,1,12,0.4,0.2,1.0,4,5,0.0,1,Active,Low,Medium,Lost,Low
986008000000000032509,2025-04-30,0,1,5,0.0,243413.0,1833459.0,0.0,243413.0,366691.8,0,0.0,0,1,1,13,0.0,0.0,1.0,12,5,0.0,1,Regular,Low,Medium,Potential,Low
860003000000000014911,2025-04-30,0,3,5,0.0,1050607.0,1184370.0,0.0,350202.3333333333,236874.0,0,0.0,0,1,3,17,0.4,0.2,1.0,11,5,0.0,1,Regular,Low,High,Potential,Low
860006000000000055656,2025-04-30,1,3,5,6764.0,58243.0,710228.0,6764.0,19414.333333333332,142045.6,1,51479.0,1,1,3,15,0.0,0.0,1.0,7,5,0.3333333333333333,1,Active,Low,Low,Lost,Low
860006000000000003450,2025-04-30,0,1,5,0.0,128494.0,1656608.0,0.0,128494.0,331321.6,0,0.0,0,1,1,16,0.4,0.0,1.25,21,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000024502,2025-04-30,0,1,6,0.0,0.0,2940098.0,0.0,0.0,490016.3333333333,0,0.0,0,1,1,14,0.16666666666666666,0.0,1.0,13,6,0.0,1,Regular,Low,Low,Potential,Low
626292000000000056047,2025-04-30,1,2,5,2231894.0,2346760.0,5163244.0,2231894.0,1173380.0,1032648.8,1,2231894.0,1,1,2,12,0.6,0.2,1.25,3,5,0.5,1,Active,Low,Premium,Champions,Low
544081000000000057738,2025-04-30,0,5,5,0.0,1841416.0,1841416.0,0.0,368283.2,368283.2,2,240193.0,0,1,5,16,0.2,0.2,1.25,9,5,0.4,1,Regular,Low,Premium,Potential,Low
561468000000000073832,2025-04-30,0,1,5,0.0,947119.0,1366268.0,0.0,947119.0,273253.6,1,947119.0,0,1,1,17,0.4,0.0,1.0,29,5,1.0,1,Regular,Low,High,Potential,Low
561468000000000007223,2025-04-30,0,0,6,0.0,0.0,2895709.0,0.0,0.0,482618.1666666667,0,0.0,0,0,0,14,0.16666666666666666,0.0,1.2,34,6,0.0,1,Sleeping,nan,Low,At Risk,nan
626257000000000007272,2025-04-30,0,1,6,0.0,69675.0,10989607.0,0.0,69675.0,1831601.1666666667,0,0.0,0,1,1,14,0.3333333333333333,0.0,1.2,24,6,0.0,1,Regular,Low,Low,Potential,Low
561468000000000067619,2025-04-30,0,1,5,0.0,7246810.0,7654897.0,0.0,7246810.0,1530979.4,0,0.0,0,1,1,12,0.2,0.0,1.0,28,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000009063,2025-04-30,0,2,5,0.0,1552932.0,3041474.0,0.0,776466.0,608294.8,0,0.0,0,1,2,11,0.4,0.2,1.0,11,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000001213,2025-04-30,1,3,5,1182493.0,2735602.0,3450700.0,1182493.0,911867.3333333334,690140.0,2,1553109.0,1,1,2,16,0.0,0.0,1.0,5,5,0.6666666666666666,1,Active,Low,Premium,Champions,Low
626257000000000028264,2025-04-30,0,1,5,0.0,1094916.0,2229348.0,0.0,1094916.0,445869.6,1,1094916.0,0,1,1,13,0.2,0.0,1.0,27,5,1.0,1,Regular,Low,High,Potential,Low
561468000000000017801,2025-04-30,0,3,5,0.0,333905.0,2660962.0,0.0,111301.66666666667,532192.4,1,55387.0,0,1,3,14,0.0,0.0,1.25,12,5,0.3333333333333333,1,Regular,Low,Medium,Potential,Low
561468000000000014467,2025-04-30,0,1,5,0.0,72788.0,207461.0,0.0,72788.0,41492.2,0,0.0,0,1,1,15,0.2,0.0,1.0,30,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000012519,2025-04-30,0,2,5,0.0,90722.0,1030216.0,0.0,45361.0,206043.2,0,0.0,0,1,2,13,0.4,0.0,1.0,10,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000032188,2025-04-30,0,2,5,0.0,2012232.0,2409390.0,0.0,1006116.0,481878.0,2,2012232.0,0,1,2,11,0.6,0.0,1.0,11,5,1.0,1,Regular,Low,Premium,Potential,Low
860006000000000079639,2025-04-30,7,19,50,443791.0,7628570.0,16135312.0,63398.71428571428,401503.6842105263,322706.24,8,2269330.0,1,1,16,13,0.28,0.08,1.1904761904761905,0,50,0.42105263157894735,1,nan,High,Premium,Lost,High
561468000000000054173,2025-04-30,0,2,5,0.0,0.0,1213588.0,0.0,0.0,242717.6,0,0.0,0,1,2,17,0.2,0.2,1.25,14,5,0.0,1,Regular,Low,Low,Potential,Low
860005000000000019722,2025-04-30,0,0,5,0.0,0.0,4947536.0,0.0,0.0,989507.2,0,0.0,0,0,0,15,0.6,0.0,1.0,32,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000028969,2025-04-30,1,3,5,8660124.0,9560261.0,10752513.0,8660124.0,3186753.6666666665,2150502.6,0,0.0,1,1,3,12,0.2,0.0,1.0,5,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000073532,2025-04-30,0,3,5,0.0,1177176.0,1422631.0,0.0,392392.0,284526.2,2,1116486.0,0,1,3,17,0.0,0.2,1.0,12,5,0.6666666666666666,1,Regular,Low,High,Potential,Low
561468000000000003368,2025-04-30,0,0,6,0.0,0.0,4548103.0,0.0,0.0,758017.1666666666,0,0.0,0,0,0,12,0.16666666666666666,0.0,1.0,44,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860049000000000035427,2025-04-30,1,1,5,1058839.0,1058839.0,7401517.0,1058839.0,1058839.0,1480303.4,0,0.0,1,1,1,13,0.4,0.0,1.0,6,5,0.0,1,Active,Low,High,Champions,Low
561468000000000006948,2025-04-30,1,1,6,1203423.0,1203423.0,5442378.0,1203423.0,1203423.0,907063.0,1,1203423.0,1,1,1,16,0.3333333333333333,0.0,1.0,4,6,1.0,1,Active,Low,High,Champions,Low
561468000000000029551,2025-04-30,1,1,5,967907.0,967907.0,2884268.0,967907.0,967907.0,576853.6,0,0.0,1,1,1,9,0.6,0.2,1.0,3,5,0.0,1,Active,Low,High,Champions,Low
860006000000000054118,2025-04-30,1,3,6,161556.0,381129.0,755630.0,161556.0,127043.0,125938.33333333333,1,115530.0,1,1,2,13,0.6666666666666666,0.0,1.0,3,6,0.3333333333333333,1,Active,Low,Medium,Lost,Low
860006000000000017239,2025-04-30,0,3,7,0.0,2334649.0,7806859.0,0.0,778216.3333333334,1115265.5714285714,0,0.0,0,1,3,11,0.2857142857142857,0.14285714285714285,1.0,10,7,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000001343,2025-04-30,1,1,5,182494.0,182494.0,459961.0,182494.0,182494.0,91992.2,1,182494.0,1,1,1,10,0.0,0.4,1.0,2,5,1.0,1,Active,Low,Medium,Lost,Low
561468000000000007332,2025-04-30,1,1,5,26922.0,26922.0,243059.0,26922.0,26922.0,48611.8,0,0.0,1,1,1,14,0.2,0.0,1.0,6,5,0.0,1,Active,Low,Low,Lost,Low
544081000000000057613,2025-04-30,1,3,6,1200909.0,1473182.0,1512034.0,1200909.0,491060.6666666667,252005.66666666666,0,0.0,1,1,3,14,0.3333333333333333,0.0,1.0,5,6,0.0,1,Active,Low,Premium,Champions,Low
860033000000000033394,2025-04-30,2,3,5,91088.0,238385.0,381751.0,45544.0,79461.66666666667,76350.2,2,238385.0,1,1,3,14,0.4,0.0,1.0,4,5,0.6666666666666666,1,Active,Low,Medium,Lost,Low
402306000000000075294,2025-04-30,2,4,5,312267.0,1525159.0,1674620.0,156133.5,381289.75,334924.0,2,1212892.0,1,1,4,14,0.4,0.0,1.0,3,5,0.5,1,Active,Low,Premium,Champions,Low
860006000000000008647,2025-04-30,2,2,6,699490.0,699490.0,2579136.0,349745.0,349745.0,429856.0,1,699490.0,1,1,2,12,0.5,0.0,1.0,4,6,0.5,1,Active,Low,High,Champions,Low
561468000000000005247,2025-04-30,2,2,6,295583.0,295583.0,1890828.0,147791.5,147791.5,315138.0,0,0.0,1,1,2,12,0.0,0.3333333333333333,1.2,6,6,0.0,1,Active,Low,Medium,Lost,Low
860057000000000005708,2025-04-30,1,2,5,152803.0,183029.0,918462.0,152803.0,91514.5,183692.4,1,152803.0,1,1,2,15,0.2,0.0,1.0,3,5,0.5,1,Active,Low,Medium,Lost,Low
860012000000000004956,2025-04-30,0,0,5,0.0,0.0,1378791.0,0.0,0.0,275758.2,0,0.0,0,0,0,14,0.6,0.0,1.25,54,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000003896,2025-04-30,0,1,5,0.0,202538.0,764533.0,0.0,202538.0,152906.6,0,0.0,0,1,1,14,0.2,0.0,1.0,23,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000002984,2025-04-30,0,1,5,0.0,9849.0,1177198.0,0.0,9849.0,235439.6,0,0.0,0,1,1,12,0.0,0.0,1.0,16,5,0.0,1,Regular,Low,Low,Potential,Low
860014000000000000331,2025-04-30,0,3,5,0.0,1618955.0,1765103.0,0.0,539651.6666666666,353020.6,1,151685.0,0,1,3,12,0.2,0.2,1.0,15,5,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
544081000000000032823,2025-04-30,0,0,5,0.0,0.0,1004204.0,0.0,0.0,200840.8,0,0.0,0,0,0,15,0.2,0.2,1.25,42,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000057104,2025-04-30,2,4,5,298775.0,1560856.0,1813390.0,149387.5,390214.0,362678.0,2,782630.0,1,1,4,15,0.2,0.2,1.0,4,5,0.5,1,Active,Low,Premium,Champions,Low
860003000000000041349,2025-04-30,0,0,5,0.0,0.0,2318393.0,0.0,0.0,463678.6,0,0.0,0,0,0,16,0.0,0.0,1.0,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
402306000000000002635,2025-04-30,0,0,5,0.0,0.0,1976050.0,0.0,0.0,395210.0,0,0.0,0,0,0,13,0.0,0.2,1.6666666666666667,37,5,0.0,2,Sleeping,nan,Low,At Risk,nan
561468000000000075929,2025-04-30,0,4,5,0.0,595397.0,744337.0,0.0,148849.25,148867.4,3,445089.0,0,1,4,14,0.2,0.0,1.0,9,5,0.75,1,Regular,Low,High,Potential,Low
561468000000000040515,2025-04-30,0,1,5,0.0,187109.0,1059702.0,0.0,187109.0,211940.4,0,0.0,0,1,1,10,0.2,0.2,1.0,28,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000036154,2025-04-30,0,2,5,0.0,128913.0,3319559.0,0.0,64456.5,663911.8,1,24750.0,0,1,2,11,0.4,0.2,1.0,11,5,0.5,1,Regular,Low,Medium,Potential,Low
626273000000000004281,2025-04-30,0,3,5,0.0,4599348.0,5665962.0,0.0,1533116.0,1133192.4,1,85461.0,0,1,3,16,0.4,0.2,1.0,11,5,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
860006000000000047476,2025-04-30,0,3,5,0.0,156503.0,252029.0,0.0,52167.666666666664,50405.8,1,120174.0,0,1,3,14,0.0,0.2,1.0,15,5,0.3333333333333333,1,Regular,Low,Medium,Potential,Low
860014000000000041064,2025-04-30,1,3,6,72653.0,194047.0,449173.0,72653.0,64682.333333333336,74862.16666666667,2,108442.0,1,1,3,16,0.16666666666666666,0.0,1.0,6,6,0.6666666666666666,1,Active,Low,Medium,Lost,Low
860049000000000035826,2025-04-30,0,1,6,0.0,119309.0,1998534.0,0.0,119309.0,333089.0,0,0.0,0,1,1,12,0.3333333333333333,0.0,1.0,27,6,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000060497,2025-04-30,0,2,5,0.0,187126.0,3451953.0,0.0,93563.0,690390.6,0,0.0,0,1,2,11,0.4,0.2,1.25,8,5,0.0,1,Regular,Low,Medium,Potential,Low
860030000000000035101,2025-04-30,0,1,6,0.0,132189.0,2270163.0,0.0,132189.0,378360.5,1,132189.0,0,1,1,13,0.0,0.0,1.2,19,6,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000014827,2025-04-30,0,1,5,0.0,39803.0,1023458.0,0.0,39803.0,204691.6,0,0.0,0,1,1,13,0.2,0.4,1.0,8,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000054983,2025-04-30,1,3,5,181748.0,338949.0,1353829.0,181748.0,112983.0,270765.8,2,236846.0,1,1,3,14,0.0,0.0,1.0,1,5,0.6666666666666666,1,Active,Low,Medium,Lost,Low
860005000000000038699,2025-04-30,0,2,5,0.0,90873.0,231381.0,0.0,45436.5,46276.2,0,0.0,0,1,2,12,0.2,0.0,1.0,19,5,0.0,1,Regular,Low,Low,Potential,Low
860006000000000017142,2025-04-30,0,3,5,0.0,429575.0,1560638.0,0.0,143191.66666666666,312127.6,0,0.0,0,1,3,14,0.6,0.2,1.0,10,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000018667,2025-04-30,0,2,5,0.0,1890437.0,12538805.0,0.0,945218.5,2507761.0,0,0.0,0,1,2,13,0.2,0.0,1.0,14,5,0.0,1,Regular,Low,Premium,Potential,Low
860006000000000014197,2025-04-30,0,1,5,0.0,997137.0,3003165.0,0.0,997137.0,600633.0,0,0.0,0,1,1,17,0.6,0.4,1.0,24,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000068358,2025-04-30,0,4,5,0.0,5351291.0,5376421.0,0.0,1337822.75,1075284.2,2,3778568.0,0,1,4,14,0.2,0.0,1.0,15,5,0.5,1,Regular,Low,Premium,Potential,Low
626291000000000008598,2025-04-30,0,2,5,0.0,3377468.0,4074423.0,0.0,1688734.0,814884.6,0,0.0,0,1,2,13,0.4,0.0,1.0,10,5,0.0,1,Regular,Low,Premium,Potential,Low
860006000000000041456,2025-04-30,0,2,5,0.0,258117.0,430148.0,0.0,129058.5,86029.6,0,0.0,0,1,2,14,0.6,0.0,1.0,18,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000062044,2025-04-30,1,5,5,1051958.0,3032694.0,3032694.0,1051958.0,606538.8,606538.8,1,1051958.0,1,1,4,14,0.6,0.0,1.25,3,5,0.2,1,Active,Low,Premium,Champions,Low
626257000000000006775,2025-04-30,0,1,6,0.0,660805.0,2517401.0,0.0,660805.0,419566.8333333333,0,0.0,0,1,1,13,0.16666666666666666,0.0,1.2,12,6,0.0,1,Regular,Low,High,Potential,Low
561468000000000013341,2025-04-30,0,1,5,0.0,1100703.0,5344785.0,0.0,1100703.0,1068957.0,0,0.0,0,1,1,13,0.0,0.0,1.0,28,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000006798,2025-04-30,2,2,5,193685.0,193685.0,338171.0,96842.5,96842.5,67634.2,0,0.0,1,1,2,14,0.4,0.0,1.0,3,5,0.0,1,Active,Low,Medium,Lost,Low
561468000000000063059,2025-04-30,0,1,5,0.0,179056.0,1567293.0,0.0,179056.0,313458.6,0,0.0,0,1,1,16,0.0,0.0,1.0,21,5,0.0,1,Regular,Low,Medium,Potential,Low
453747000000000055780,2025-04-30,1,3,5,234753.0,1786298.0,2504010.0,234753.0,595432.6666666666,500802.0,1,57624.0,1,1,3,19,0.0,0.4,1.0,0,5,0.3333333333333333,1,nan,Low,Premium,Lost,Low
860033000000000010002,2025-04-30,0,3,5,0.0,1098855.0,3111156.0,0.0,366285.0,622231.2,0,0.0,0,1,3,16,0.2,0.2,1.0,14,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000013603,2025-04-30,1,2,6,126843.0,349101.0,5493876.0,126843.0,174550.5,915646.0,0,0.0,1,1,2,13,0.6666666666666666,0.0,1.0,3,6,0.0,1,Active,Low,Medium,Lost,Low
561468000000000019031,2025-04-30,0,1,6,0.0,213248.0,10600949.0,0.0,213248.0,1766824.8333333333,1,213248.0,0,1,1,17,0.5,0.16666666666666666,1.0,16,6,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000075821,2025-04-30,0,2,6,0.0,118900.0,3596599.0,0.0,59450.0,599433.1666666666,2,118900.0,0,1,2,12,0.5,0.16666666666666666,1.0,15,6,1.0,1,Regular,Low,Medium,Potential,Low
860006000000000015055,2025-04-30,0,2,6,0.0,1134152.0,3741421.0,0.0,567076.0,623570.1666666666,1,50014.0,0,1,2,13,0.3333333333333333,0.0,1.0,11,6,0.5,1,Regular,Low,High,Potential,Low
561468000000000001417,2025-04-30,0,4,5,0.0,1309856.0,1309856.0,0.0,327464.0,261971.2,1,971903.0,0,1,4,12,0.4,0.2,1.0,10,5,0.25,1,Regular,Low,Premium,Potential,Low
860049000000000009217,2025-04-30,0,2,5,0.0,200451.0,1379017.0,0.0,100225.5,275803.4,0,0.0,0,1,2,13,0.8,0.4,1.0,19,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000031617,2025-04-30,1,1,5,1332174.0,1332174.0,4969570.0,1332174.0,1332174.0,993914.0,1,1332174.0,1,1,1,14,0.2,0.0,1.0,3,5,1.0,1,Active,Low,Premium,Champions,Low
561468000000000038875,2025-04-30,0,3,6,0.0,2304760.0,2841293.0,0.0,768253.3333333334,473548.8333333333,2,887006.0,0,1,3,14,0.5,0.16666666666666666,1.0,8,6,0.6666666666666666,1,Regular,Low,Premium,Potential,Low
561468000000000006338,2025-04-30,1,1,5,6746626.0,6746626.0,15260641.0,6746626.0,6746626.0,3052128.2,0,0.0,1,1,1,12,0.0,0.0,1.0,6,5,0.0,1,Active,Low,Premium,Champions,Low
860031000000000009282,2025-04-30,0,4,6,0.0,821445.0,1527895.0,0.0,205361.25,254649.16666666666,2,302543.0,0,1,4,14,0.3333333333333333,0.0,1.0,12,6,0.5,1,Regular,Low,High,Potential,Low
860012000000000028291,2025-04-30,0,0,5,0.0,0.0,1363016.0,0.0,0.0,272603.2,0,0.0,0,0,0,12,0.2,0.2,1.0,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000053232,2025-04-30,1,3,5,41509.0,41509.0,82784.0,41509.0,13836.333333333334,16556.8,1,41509.0,1,1,3,16,0.6,0.0,1.0,4,5,0.3333333333333333,1,Active,Low,Low,Lost,Low
561468000000000004896,2025-04-30,0,0,5,0.0,0.0,1308641.0,0.0,0.0,261728.2,0,0.0,0,0,0,16,0.0,0.0,1.0,62,5,0.0,1,Sleeping,nan,Low,At Risk,nan
986012000000000004329,2025-04-30,0,2,5,0.0,217932.0,890072.0,0.0,108966.0,178014.4,1,147447.0,0,1,2,16,0.2,0.0,1.0,13,5,0.5,1,Regular,Low,Medium,Potential,Low
860014000000000032910,2025-04-30,0,2,5,0.0,857054.0,3463459.0,0.0,428527.0,692691.8,0,0.0,0,1,2,13,0.6,0.0,1.25,25,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000003045,2025-04-30,0,0,6,0.0,0.0,3620884.0,0.0,0.0,603480.6666666666,0,0.0,0,0,0,13,0.16666666666666666,0.0,1.0,35,6,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000001409,2025-04-30,2,5,6,1675155.0,1784128.0,1838936.0,837577.5,356825.6,306489.3333333333,1,276606.0,1,1,5,15,0.3333333333333333,0.0,1.0,6,6,0.2,1,Active,Low,Premium,Champions,Low
561468000000000007939,2025-04-30,0,1,6,0.0,476664.0,2713680.0,0.0,476664.0,452280.0,1,476664.0,0,1,1,14,0.16666666666666666,0.16666666666666666,1.0,19,6,1.0,1,Regular,Low,High,Potential,Low
860053000000000004526,2025-04-30,1,2,5,0.0,26326.0,2169581.0,0.0,13163.0,433916.2,1,0.0,1,1,2,12,0.2,0.2,1.0,4,5,0.5,1,Active,Low,Low,Lost,Low
860033000000000045731,2025-04-30,0,1,5,0.0,7753448.0,18160548.0,0.0,7753448.0,3632109.6,0,0.0,0,1,1,16,0.4,0.2,1.0,12,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000037065,2025-04-30,1,1,6,73063.0,73063.0,2197732.0,73063.0,73063.0,366288.6666666667,0,0.0,1,1,1,14,0.5,0.0,1.0,6,6,0.0,1,Active,Low,Low,Lost,Low
561468000000000011311,2025-04-30,0,1,5,0.0,5345.0,285368.0,0.0,5345.0,57073.6,0,0.0,0,1,1,14,0.2,0.0,1.0,21,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000070639,2025-04-30,0,3,5,0.0,77758.0,289605.0,0.0,25919.333333333332,57921.0,1,55579.0,0,1,3,16,0.2,0.0,1.0,12,5,0.3333333333333333,1,Regular,Low,Low,Potential,Low
445555000000000012573,2025-04-30,0,1,5,0.0,35747.0,663616.0,0.0,35747.0,132723.2,0,0.0,0,1,1,15,0.2,0.0,1.0,29,5,0.0,1,Regular,Low,Low,Potential,Low
860005000000000037505,2025-04-30,1,3,6,389096.0,403355.0,2372866.0,389096.0,134451.66666666666,395477.6666666667,1,389096.0,1,1,3,11,0.3333333333333333,0.16666666666666666,1.0,6,6,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000057689,2025-04-30,0,3,5,0.0,82712.0,246436.0,0.0,27570.666666666668,49287.2,1,0.0,0,1,3,12,0.2,0.0,1.0,9,5,0.3333333333333333,1,Regular,Low,Low,Potential,Low
561468000000000006012,2025-04-30,0,0,5,0.0,0.0,3739666.0,0.0,0.0,747933.2,0,0.0,0,0,0,14,0.4,0.0,1.25,54,5,0.0,1,Sleeping,nan,Low,At Risk,nan
544081000000000001676,2025-04-30,0,1,5,0.0,207428.0,846357.0,0.0,207428.0,169271.4,0,0.0,0,1,1,11,0.0,0.2,1.25,29,5,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000007288,2025-04-30,0,4,6,0.0,4187922.0,4549157.0,0.0,1046980.5,758192.8333333334,0,0.0,0,1,4,13,0.5,0.16666666666666666,1.0,8,6,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000035296,2025-04-30,1,2,5,109090.0,1732750.0,2787345.0,109090.0,866375.0,557469.0,0,0.0,1,1,2,13,0.6,0.0,1.0,3,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000028830,2025-04-30,0,1,5,0.0,7726328.0,8305975.0,0.0,7726328.0,1661195.0,0,0.0,0,1,1,11,0.2,0.0,1.0,10,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000004610,2025-04-30,0,2,5,0.0,3345538.0,5340568.0,0.0,1672769.0,1068113.6,1,731351.0,0,1,2,15,0.2,0.0,1.0,20,5,0.5,1,Regular,Low,Premium,Potential,Low
860014000000000077352,2025-04-30,0,2,5,0.0,609045.0,1362413.0,0.0,304522.5,272482.6,1,103692.0,0,1,2,13,0.0,0.0,1.0,13,5,0.5,1,Regular,Low,High,Potential,Low
860031000000000000185,2025-04-30,6,31,82,1710697.0,8245697.0,30294530.0,285116.1666666667,265990.22580645164,369445.48780487804,8,2456830.0,1,1,21,12,0.24390243902439024,0.12195121951219512,1.5471698113207548,2,82,0.25806451612903225,2,Active,High,Premium,Champions,High
561468000000000067896,2025-04-30,1,2,6,1322390.0,1714771.0,6654933.0,1322390.0,857385.5,1109155.5,1,392381.0,1,1,2,13,0.0,0.0,1.0,6,6,0.5,1,Active,Low,Premium,Champions,Low
860053000000000006398,2025-04-30,0,0,5,0.0,0.0,2203553.0,0.0,0.0,440710.6,0,0.0,0,0,0,13,0.4,0.0,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860003000000000025461,2025-04-30,1,1,5,84689.0,84689.0,537699.0,84689.0,84689.0,107539.8,0,0.0,1,1,1,14,0.4,0.0,1.0,3,5,0.0,1,Active,Low,Low,Lost,Low
626257000000000004497,2025-04-30,0,1,8,0.0,181544.0,2571800.0,0.0,181544.0,321475.0,1,181544.0,0,1,1,15,0.25,0.25,1.0,11,8,1.0,1,Regular,Low,Medium,Potential,Low
860006000000000004834,2025-04-30,0,3,5,0.0,1139239.0,1455040.0,0.0,379746.3333333333,291008.0,2,893176.0,0,1,3,15,0.6,0.0,1.0,11,5,0.6666666666666666,1,Regular,Low,High,Potential,Low
561468000000000040758,2025-04-30,1,3,5,0.0,190784.0,215256.0,0.0,63594.666666666664,43051.2,0,0.0,1,1,3,12,0.4,0.0,1.0,5,5,0.0,1,Active,Low,Medium,Lost,Low
561468000000000066862,2025-04-30,0,3,5,0.0,1352225.0,1999122.0,0.0,450741.6666666667,399824.4,1,84199.0,0,1,3,10,0.4,0.0,1.0,11,5,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
860006000000000008471,2025-04-30,0,0,5,0.0,0.0,1778311.0,0.0,0.0,355662.2,0,0.0,0,0,0,15,0.4,0.2,1.0,35,5,0.0,1,Sleeping,nan,Low,At Risk,nan
544081000000000054838,2025-04-30,0,2,5,0.0,378047.0,2920791.0,0.0,189023.5,584158.2,0,0.0,0,1,2,16,0.2,0.2,1.0,9,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000017802,2025-04-30,1,5,6,781504.0,2468276.0,3658812.0,781504.0,493655.2,609802.0,0,0.0,1,1,5,14,0.3333333333333333,0.0,1.2,7,6,0.0,1,Active,Low,Premium,Champions,Low
860003000000000002225,2025-04-30,0,2,7,0.0,0.0,3330916.0,0.0,0.0,475845.14285714284,0,0.0,0,1,2,14,0.14285714285714285,0.0,1.0,19,7,0.0,1,Regular,Low,Low,Potential,Low
860053000000000028064,2025-04-30,0,1,5,0.0,213134.0,10479552.0,0.0,213134.0,2095910.4,0,0.0,0,1,1,16,0.2,0.0,1.0,23,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000076513,2025-04-30,0,2,5,0.0,263494.0,417817.0,0.0,131747.0,83563.4,0,0.0,0,1,2,15,0.4,0.0,1.0,15,5,0.0,1,Regular,Low,Medium,Potential,Low
860055000000000059296,2025-04-30,0,3,5,0.0,0.0,353306.0,0.0,0.0,70661.2,0,0.0,0,1,3,14,0.2,0.0,1.0,15,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000028497,2025-04-30,0,2,5,0.0,2595328.0,2933509.0,0.0,1297664.0,586701.8,0,0.0,0,1,2,12,0.2,0.0,1.0,26,5,0.0,1,Regular,Low,Premium,Potential,Low
